DateTime,Pairs_Trading
2025-10-28 11:21:00,100172.64309224382
2025-10-28 11:22:00,100166.20240944134
2025-10-28 11:23:00,100176.36882583138
2025-10-28 11:24:00,100173.90458938749
2025-10-28 11:25:00,100177.5572296976
2025-10-28 11:26:00,100173.18702847723
2025-10-28 11:27:00,100175.65716472793
2025-10-28 11:28:00,100185.2391398809
2025-10-28 11:29:00,100173.94593741199
2025-10-28 11:30:00,100169.37564963568
2025-10-28 11:31:00,100161.45958710818
2025-10-28 11:32:00,100167.85358219896
2025-10-28 11:33:00,100168.18890509634
2025-10-28 11:34:00,100168.49569000238
2025-10-28 11:35:00,100171.03993122498
2025-10-28 11:36:00,100168.02088690718
2025-10-28 11:37:00,100170.96382448831
2025-10-28 11:38:00,100167.38838661168
2025-10-28 11:39:00,100178.98695696777
2025-10-28 11:40:00,100174.3054976372
2025-10-28 11:41:00,100166.42451349973
2025-10-28 11:42:00,100172.94277514204
2025-10-28 11:43:00,100182.32730064375
2025-10-28 11:44:00,100172.62363169862
2025-10-28 11:45:00,100165.79022951123
2025-10-28 11:46:00,100159.29166056283
2025-10-28 11:47:00,100166.35299759169
2025-10-28 11:48:00,100171.49551055378
2025-10-28 11:49:00,100165.14548002656
2025-10-28 11:50:00,100162.9368888004
2025-10-28 11:51:00,100159.34726092064
2025-10-28 11:52:00,100169.39990133388
2025-10-28 11:53:00,100174.61461940996
2025-10-28 11:54:00,100173.74583707916
2025-10-28 11:55:00,100166.91056971684
2025-10-28 11:56:00,100165.16404714197
2025-10-28 11:57:00,100169.4480849424
2025-10-28 11:58:00,100186.75966345165
2025-10-28 11:59:00,100186.75966345165
2025-10-28 12:00:00,100186.75966345165
2025-10-28 12:01:00,100186.75966345165
2025-10-28 12:02:00,100186.75966345165
2025-10-28 12:03:00,100186.75966345165
2025-10-28 12:04:00,100186.75966345165
2025-10-28 12:05:00,100186.75966345165
2025-10-28 12:06:00,100186.75966345165
2025-10-28 12:07:00,100186.75966345165
2025-10-28 12:08:00,100186.75966345165
2025-10-28 12:09:00,100186.75966345165
2025-10-28 12:10:00,100186.75966345165
2025-10-28 12:11:00,100186.75966345165
2025-10-28 12:12:00,100186.75966345165
2025-10-28 12:13:00,100186.75966345165
2025-10-28 12:14:00,100186.75966345165
2025-10-28 12:15:00,100186.75966345165
2025-10-28 12:16:00,100186.75966345165
2025-10-28 12:17:00,100186.75966345165
2025-10-28 12:18:00,100186.75966345165
2025-10-28 12:19:00,100186.75966345165
2025-10-28 12:20:00,100186.75966345165
2025-10-28 12:21:00,100186.75966345165
2025-10-28 12:22:00,100186.75966345165
2025-10-28 12:23:00,100186.75966345165
2025-10-28 12:24:00,100186.75966345165
2025-10-28 12:25:00,100186.75966345165
2025-10-28 12:26:00,100186.75966345165
2025-10-28 12:27:00,100186.75966345165
2025-10-28 12:28:00,100186.75966345165
2025-10-28 12:29:00,100186.75966345165
2025-10-28 12:30:00,100186.75966345165
2025-10-28 12:31:00,100186.75966345165
2025-10-28 12:32:00,100186.75966345165
2025-10-28 12:33:00,100186.75966345165
2025-10-28 12:34:00,100186.75966345165
2025-10-28 12:35:00,100186.75966345165
2025-10-28 12:36:00,100186.75966345165
2025-10-28 12:37:00,100190.3381384778
2025-10-28 12:38:00,100185.31235704558
2025-10-28 12:39:00,100177.04354262678
2025-10-28 12:40:00,100191.49680642685
2025-10-28 12:41:00,100185.81730933404
2025-10-28 12:42:00,100176.25685621564
2025-10-28 12:43:00,100183.9580899681
2025-10-28 12:44:00,100166.26519271295
2025-10-28 12:45:00,100156.3512740906
2025-10-28 12:46:00,100158.17935858207
2025-10-28 12:47:00,100160.01158147029
2025-10-28 12:48:00,100175.07246500714
2025-10-28 12:49:00,100181.98051669843
2025-10-28 12:50:00,100186.02510958914
2025-10-28 12:51:00,100199.34605834287
2025-10-28 12:52:00,100199.34605834287
2025-10-28 12:53:00,100199.34605834287
2025-10-28 12:54:00,100199.34605834287
2025-10-28 12:55:00,100199.34605834287
2025-10-28 12:56:00,100199.34605834287
2025-10-28 12:57:00,100199.34605834287
2025-10-28 12:58:00,100199.34605834287
2025-10-28 12:59:00,100199.34605834287
2025-10-28 13:00:00,100199.34605834287
2025-10-28 13:01:00,100199.34605834287
2025-10-28 13:02:00,100199.34605834287
2025-10-28 13:03:00,100199.34605834287
2025-10-28 13:04:00,100199.34605834287
2025-10-28 13:05:00,100199.34605834287
2025-10-28 13:06:00,100199.34605834287
2025-10-28 13:07:00,100199.34605834287
2025-10-28 13:08:00,100199.34605834287
2025-10-28 13:09:00,100199.34605834287
2025-10-28 13:10:00,100199.34605834287
2025-10-28 13:12:00,100199.34605834287
2025-10-28 13:13:00,100199.34605834287
2025-10-28 13:14:00,100199.34605834287
2025-10-28 13:15:00,100199.34605834287
2025-10-28 13:16:00,100199.34605834287
2025-10-28 13:17:00,100199.34605834287
2025-10-28 13:18:00,100199.34605834287
2025-10-28 13:19:00,100199.34605834287
2025-10-28 13:20:00,100199.34605834287
2025-10-28 13:21:00,100199.34605834287
2025-10-28 13:22:00,100199.34605834287
2025-10-28 13:23:00,100199.34605834287
2025-10-28 13:24:00,100199.34605834287
2025-10-28 13:25:00,100199.34605834287
2025-10-28 13:26:00,100199.34605834287
2025-10-28 13:27:00,100199.34605834287
2025-10-28 13:28:00,100199.34605834287
2025-10-28 13:29:00,100199.34605834287
2025-10-28 13:30:00,100199.34605834287
2025-10-28 13:31:00,100199.34605834287
2025-10-28 13:32:00,100199.34605834287
2025-10-28 13:33:00,100199.34605834287
2025-10-28 13:34:00,100199.34605834287
2025-10-28 13:35:00,100199.34605834287
2025-10-28 13:36:00,100199.34605834287
2025-10-28 13:37:00,100199.34605834287
2025-10-28 13:38:00,100199.34605834287
2025-10-28 13:39:00,100199.34605834287
2025-10-28 13:40:00,100199.34605834287
2025-10-28 13:41:00,100199.34605834287
2025-10-28 13:42:00,100199.34605834287
2025-10-28 13:43:00,100199.34605834287
2025-10-28 13:44:00,100199.34605834287
2025-10-28 13:45:00,100199.34605834287
2025-10-28 13:46:00,100199.34605834287
2025-10-28 13:47:00,100199.34605834287
2025-10-28 13:48:00,100199.34605834287
2025-10-28 13:49:00,100199.34605834287
2025-10-28 13:50:00,100199.34605834287
2025-10-28 13:51:00,100199.34605834287
2025-10-28 13:52:00,100199.34605834287
2025-10-28 13:53:00,100199.34605834287
2025-10-28 13:54:00,100199.34605834287
2025-10-28 13:55:00,100199.34605834287
2025-10-28 13:56:00,100199.34605834287
2025-10-28 13:57:00,100199.34605834287
2025-10-28 13:58:00,100199.34605834287
2025-10-28 13:59:00,100199.34605834287
2025-10-28 14:00:00,100199.34605834287
2025-10-28 14:01:00,100199.34605834287
2025-10-28 14:02:00,100199.34605834287
2025-10-28 14:03:00,100199.34605834287
2025-10-28 14:04:00,100199.34605834287
2025-10-28 14:05:00,100199.34605834287
2025-10-28 14:06:00,100199.34605834287
2025-10-28 14:07:00,100199.34605834287
2025-10-28 14:08:00,100199.34605834287
2025-10-28 14:09:00,100199.34605834287
2025-10-28 14:10:00,100199.34605834287
2025-10-28 14:11:00,100199.34605834287
2025-10-28 14:12:00,100199.34605834287
2025-10-28 14:13:00,100199.34605834287
2025-10-28 14:14:00,100199.34605834287
2025-10-28 14:15:00,100199.34605834287
2025-10-28 14:16:00,100199.34605834287
2025-10-28 14:17:00,100199.34605834287
2025-10-28 14:18:00,100199.34605834287
2025-10-28 14:19:00,100199.34605834287
2025-10-28 14:20:00,100199.34605834287
2025-10-28 14:21:00,100199.34605834287
2025-10-28 14:22:00,100199.34605834287
2025-10-28 14:23:00,100199.34605834287
2025-10-28 14:24:00,100199.34605834287
2025-10-28 14:25:00,100199.34605834287
2025-10-28 14:26:00,100199.34605834287
2025-10-28 14:27:00,100199.34605834287
2025-10-28 14:28:00,100206.58294560308
2025-10-28 14:29:00,100206.4939353927
2025-10-28 14:30:00,100210.11925152905
2025-10-28 14:31:00,100206.16072080434
2025-10-28 14:32:00,100208.53392446335
2025-10-28 14:33:00,100218.70794092187
2025-10-28 14:34:00,100218.70794092187
2025-10-28 14:35:00,100218.70794092187
2025-10-28 14:36:00,100218.70794092187
2025-10-28 14:37:00,100218.70794092187
2025-10-28 14:38:00,100218.70794092187
2025-10-28 14:39:00,100218.70794092187
2025-10-28 14:40:00,100218.70794092187
2025-10-28 14:41:00,100218.70794092187
2025-10-28 14:42:00,100218.70794092187
2025-10-28 14:43:00,100218.70794092187
2025-10-28 14:44:00,100218.70794092187
2025-10-28 14:45:00,100218.70794092187
2025-10-28 14:46:00,100218.70794092187
2025-10-28 14:47:00,100218.70794092187
2025-10-28 14:48:00,100218.70794092187
2025-10-28 14:49:00,100218.70794092187
2025-10-28 14:50:00,100218.70794092187
2025-10-28 14:51:00,100218.70794092187
2025-10-28 14:52:00,100218.70794092187
2025-10-28 14:53:00,100218.70794092187
2025-10-28 14:54:00,100218.70794092187
2025-10-28 14:55:00,100218.70794092187
2025-10-28 14:56:00,100218.70794092187
2025-10-28 14:57:00,100218.70794092187
2025-10-28 14:58:00,100218.70794092187
2025-10-28 14:59:00,100218.70794092187
2025-10-28 15:00:00,100218.70794092187
2025-10-28 15:01:00,100218.70794092187
2025-10-28 15:02:00,100218.70794092187
2025-10-28 15:03:00,100218.70794092187
2025-10-28 15:04:00,100218.70794092187
2025-10-28 15:05:00,100218.70794092187
2025-10-28 15:06:00,100218.70794092187
2025-10-28 15:07:00,100218.70794092187
2025-10-28 15:08:00,100218.70794092187
2025-10-28 15:09:00,100218.70794092187
2025-10-28 15:10:00,100218.70794092187
2025-10-28 15:11:00,100218.70794092187
2025-10-28 15:12:00,100218.70794092187
2025-10-28 15:13:00,100218.70794092187
2025-10-28 15:14:00,100218.70794092187
2025-10-28 15:15:00,100218.70794092187
2025-10-28 15:16:00,100218.70794092187
2025-10-28 15:17:00,100218.70794092187
2025-10-28 15:18:00,100218.70794092187
2025-10-28 15:19:00,100218.70794092187
2025-10-28 15:20:00,100218.70794092187
2025-10-28 15:21:00,100220.99831787687
2025-10-28 15:22:00,100220.1283006156
2025-10-28 15:23:00,100209.72694204758
2025-10-28 15:24:00,100210.22863211446
2025-10-28 15:25:00,100210.14598721135
2025-10-28 15:26:00,100203.73477702655
2025-10-28 15:27:00,100197.08914678385
2025-10-28 15:28:00,100195.1898463401
2025-10-28 15:29:00,100194.96770424354
2025-10-28 15:30:00,100199.6288542485
2025-10-28 15:31:00,100199.6288542485
2025-10-28 15:32:00,100195.35096168058
2025-10-28 15:33:00,100197.80044264128
2025-10-28 15:34:00,100202.47546454919
2025-10-28 15:35:00,100214.81926410968
2025-10-28 15:36:00,100227.19808475605
2025-10-28 15:37:00,100227.19808475605
2025-10-28 15:38:00,100227.19808475605
2025-10-28 15:39:00,100227.19808475605
2025-10-28 15:40:00,100227.19808475605
2025-10-28 15:41:00,100227.19808475605
2025-10-28 15:42:00,100227.19808475605
2025-10-28 15:43:00,100227.19808475605
2025-10-28 15:44:00,100227.19808475605
2025-10-28 15:45:00,100227.19808475605
2025-10-28 15:46:00,100227.19808475605
2025-10-28 15:47:00,100227.19808475605
2025-10-28 15:48:00,100234.88856513926
2025-10-28 15:49:00,100223.13745994169
2025-10-28 15:50:00,100205.75948438747
2025-10-28 15:51:00,100222.72873425462
2025-10-28 15:52:00,100229.07329986077
2025-10-28 15:53:00,100231.92675338767
2025-10-28 15:54:00,100219.70303189501
2025-10-28 15:55:00,100239.36235553873
2025-10-28 15:56:00,100238.41270287709
2025-10-28 15:57:00,100232.69165547367
2025-10-28 15:58:00,100228.10107773865
2025-10-28 15:59:00,100208.92098357009
2025-10-29 09:30:00,99863.48187054497
2025-10-29 09:31:00,99889.07093169102
2025-10-29 09:32:00,99865.96622323804
2025-10-29 09:33:00,99849.31233047968
2025-10-29 09:34:00,99854.82121641922
2025-10-29 09:35:00,99893.28175612028
2025-10-29 09:36:00,99884.77485825731
2025-10-29 09:37:00,99913.9932901961
2025-10-29 09:38:00,99906.35495845608
2025-10-29 09:39:00,99921.60056478294
2025-10-29 09:40:00,99942.82188600171
2025-10-29 09:41:00,99935.56994355837
2025-10-29 09:42:00,99957.14268101414
2025-10-29 09:43:00,99967.16760929805
2025-10-29 09:44:00,99980.0146461021
2025-10-29 09:45:00,99969.07658699248
2025-10-29 09:46:00,99966.93664693007
2025-10-29 09:47:00,99981.26555588686
2025-10-29 09:48:00,99980.13042670554
2025-10-29 09:49:00,99989.66229968406
2025-10-29 09:50:00,99997.19709682977
2025-10-29 09:51:00,100013.26365765244
2025-10-29 09:52:00,100020.82123158452
2025-10-29 09:53:00,100015.29182976724
2025-10-29 09:54:00,100014.50676287428
2025-10-29 09:55:00,100010.32957760112
2025-10-29 09:56:00,99991.38911420529
2025-10-29 09:57:00,99999.73064506627
2025-10-29 09:58:00,100023.74913636711
2025-10-29 09:59:00,100014.49800298462
2025-10-29 10:00:00,100013.03551413331
2025-10-29 10:01:00,100018.62198546532
2025-10-29 10:02:00,100018.62198546532
2025-10-29 10:03:00,100018.62198546532
2025-10-29 10:04:00,100018.62198546532
2025-10-29 10:05:00,100018.62198546532
2025-10-29 10:06:00,100018.62198546532
2025-10-29 10:07:00,100018.62198546532
2025-10-29 10:08:00,100018.62198546532
2025-10-29 10:09:00,100018.62198546532
2025-10-29 10:10:00,100018.62198546532
2025-10-29 10:11:00,100018.62198546532
2025-10-29 10:12:00,100018.62198546532
2025-10-29 10:13:00,100018.62198546532
2025-10-29 10:14:00,100018.62198546532
2025-10-29 10:15:00,100018.62198546532
2025-10-29 10:16:00,100018.62198546532
2025-10-29 10:17:00,100018.62198546532
2025-10-29 10:18:00,100018.62198546532
2025-10-29 10:19:00,100018.62198546532
2025-10-29 10:20:00,100018.62198546532
2025-10-29 10:21:00,100018.62198546532
2025-10-29 10:22:00,100018.62198546532
2025-10-29 10:23:00,100018.62198546532
2025-10-29 10:24:00,100018.62198546532
2025-10-29 10:25:00,100018.62198546532
2025-10-29 10:26:00,100018.62198546532
2025-10-29 10:27:00,100018.62198546532
2025-10-29 10:28:00,100018.62198546532
2025-10-29 10:29:00,100018.62198546532
2025-10-29 10:30:00,100018.62198546532
2025-10-29 10:31:00,100018.62198546532
2025-10-29 10:32:00,100018.62198546532
2025-10-29 10:33:00,100018.62198546532
2025-10-29 10:34:00,100018.62198546532
2025-10-29 10:35:00,100018.62198546532
2025-10-29 10:36:00,100018.62198546532
2025-10-29 10:37:00,100018.62198546532
2025-10-29 10:38:00,100018.62198546532
2025-10-29 10:39:00,100018.62198546532
2025-10-29 10:40:00,100018.62198546532
2025-10-29 10:41:00,100018.62198546532
2025-10-29 10:42:00,100018.62198546532
2025-10-29 10:43:00,100018.62198546532
2025-10-29 10:44:00,100018.62198546532
2025-10-29 10:45:00,100018.62198546532
2025-10-29 10:46:00,100018.62198546532
2025-10-29 10:47:00,100018.62198546532
2025-10-29 10:48:00,100018.62198546532
2025-10-29 10:49:00,100018.62198546532
2025-10-29 10:50:00,100018.62198546532
2025-10-29 10:51:00,100018.62198546532
2025-10-29 10:52:00,100018.62198546532
2025-10-29 10:53:00,100018.62198546532
2025-10-29 10:54:00,100018.62198546532
2025-10-29 10:55:00,100018.62198546532
2025-10-29 10:56:00,100018.62198546532
2025-10-29 10:57:00,100018.62198546532
2025-10-29 10:58:00,100018.62198546532
2025-10-29 10:59:00,100018.62198546532
2025-10-29 11:00:00,100018.62198546532
2025-10-29 11:01:00,100018.62198546532
2025-10-29 11:02:00,100018.62198546532
2025-10-29 11:03:00,100018.62198546532
2025-10-29 11:04:00,100018.62198546532
2025-10-29 11:05:00,100018.62198546532
2025-10-29 11:06:00,100018.62198546532
2025-10-29 11:07:00,100018.62198546532
2025-10-29 11:08:00,100018.62198546532
2025-10-29 11:09:00,100018.62198546532
2025-10-29 11:10:00,100018.62198546532
2025-10-29 11:11:00,100018.62198546532
2025-10-29 11:12:00,100018.62198546532
2025-10-29 11:13:00,100018.62198546532
2025-10-29 11:14:00,100018.62198546532
2025-10-29 11:15:00,100018.62198546532
2025-10-29 11:16:00,100018.62198546532
2025-10-29 11:17:00,100018.62198546532
2025-10-29 11:18:00,100018.62198546532
2025-10-29 11:19:00,100018.62198546532
2025-10-29 11:20:00,100018.62198546532
2025-10-29 11:21:00,100018.62198546532
2025-10-29 11:22:00,100018.62198546532
2025-10-29 11:23:00,100018.62198546532
2025-10-29 11:24:00,100018.62198546532
2025-10-29 11:25:00,100018.62198546532
2025-10-29 11:26:00,100018.62198546532
2025-10-29 11:27:00,100018.62198546532
2025-10-29 11:28:00,100018.62198546532
2025-10-29 11:29:00,100017.75260714434
2025-10-29 11:30:00,100017.92487891966
2025-10-29 11:31:00,100019.18211977587
2025-10-29 11:32:00,100022.22999832396
2025-10-29 11:33:00,100024.14995216548
2025-10-29 11:34:00,100025.76992489245
2025-10-29 11:35:00,100035.25470058015
2025-10-29 11:36:00,100026.021463607
2025-10-29 11:37:00,100009.7852943342
2025-10-29 11:38:00,100023.29188750073
2025-10-29 11:39:00,100029.17254642706
2025-10-29 11:40:00,100036.72098401279
2025-10-29 11:41:00,100036.37938774415
2025-10-29 11:42:00,100040.38334119959
2025-10-29 11:43:00,100040.43359992851
2025-10-29 11:44:00,100040.88231692612
2025-10-29 11:45:00,100040.33571570349
2025-10-29 11:46:00,100047.90752094884
2025-10-29 11:47:00,100047.90752094884
2025-10-29 11:48:00,100047.90752094884
2025-10-29 11:49:00,100047.90752094884
2025-10-29 11:50:00,100047.90752094884
2025-10-29 11:51:00,100047.90752094884
2025-10-29 11:52:00,100047.90752094884
2025-10-29 11:53:00,100047.90752094884
2025-10-29 11:54:00,100047.90752094884
2025-10-29 11:55:00,100047.90752094884
2025-10-29 11:56:00,100047.90752094884
2025-10-29 11:57:00,100047.90752094884
2025-10-29 11:58:00,100047.90752094884
2025-10-29 11:59:00,100047.90752094884
2025-10-29 12:00:00,100047.90752094884
2025-10-29 12:01:00,100047.90752094884
2025-10-29 12:02:00,100047.90752094884
2025-10-29 12:03:00,100047.90752094884
2025-10-29 12:04:00,100047.90752094884
2025-10-29 12:05:00,100047.90752094884
2025-10-29 12:06:00,100047.90752094884
2025-10-29 12:07:00,100047.90752094884
2025-10-29 12:08:00,100047.90752094884
2025-10-29 12:09:00,100047.90752094884
2025-10-29 12:10:00,100047.90752094884
2025-10-29 12:11:00,100047.90752094884
2025-10-29 12:12:00,100047.90752094884
2025-10-29 12:13:00,100047.90752094884
2025-10-29 12:14:00,100047.90752094884
2025-10-29 12:15:00,100047.90752094884
2025-10-29 12:16:00,100047.90752094884
2025-10-29 12:17:00,100047.90752094884
2025-10-29 12:18:00,100047.90752094884
2025-10-29 12:19:00,100047.90752094884
2025-10-29 12:20:00,100047.90752094884
2025-10-29 12:21:00,100047.90752094884
2025-10-29 12:22:00,100047.90752094884
2025-10-29 12:23:00,100047.90752094884
2025-10-29 12:24:00,100047.90752094884
2025-10-29 12:25:00,100047.90752094884
2025-10-29 12:26:00,100047.90752094884
2025-10-29 12:27:00,100047.90752094884
2025-10-29 12:28:00,100049.38796754793
2025-10-29 12:29:00,100045.88457622608
2025-10-29 12:30:00,100056.80378324342
2025-10-29 12:31:00,100055.56641517683
2025-10-29 12:32:00,100046.17309155078
2025-10-29 12:33:00,100047.22848334759
2025-10-29 12:34:00,100043.05809089846
2025-10-29 12:35:00,100059.56364261842
2025-10-29 12:36:00,100066.62504991177
2025-10-29 12:37:00,100066.62504991177
2025-10-29 12:38:00,100066.62504991177
2025-10-29 12:39:00,100066.62504991177
2025-10-29 12:40:00,100066.62504991177
2025-10-29 12:41:00,100066.62504991177
2025-10-29 12:42:00,100066.62504991177
2025-10-29 12:43:00,100066.62504991177
2025-10-29 12:44:00,100066.62504991177
2025-10-29 12:45:00,100066.62504991177
2025-10-29 12:46:00,100066.62504991177
2025-10-29 12:47:00,100066.62504991177
2025-10-29 12:48:00,100066.62504991177
2025-10-29 12:49:00,100066.62504991177
2025-10-29 12:50:00,100066.62504991177
2025-10-29 12:51:00,100066.62504991177
2025-10-29 12:52:00,100066.62504991177
2025-10-29 12:53:00,100066.62504991177
2025-10-29 12:54:00,100066.62504991177
2025-10-29 12:55:00,100066.62504991177
2025-10-29 12:56:00,100066.62504991177
2025-10-29 12:57:00,100066.62504991177
2025-10-29 12:58:00,100066.62504991177
2025-10-29 12:59:00,100066.62504991177
2025-10-29 13:00:00,100066.62504991177
2025-10-29 13:01:00,100066.62504991177
2025-10-29 13:02:00,100066.62504991177
2025-10-29 13:03:00,100066.62504991177
2025-10-29 13:04:00,100066.62504991177
