date,account_value,return
2025-10-27 14:51:00,100008.828125,0.0
2025-10-27 14:52:00,100007.16871547699,-1.6592630411982334e-05
2025-10-27 14:53:00,100011.12081503868,3.951816267222519e-05
2025-10-27 14:54:00,100005.98893523216,-5.13130916311999e-05
2025-10-27 14:55:00,100000.06268000603,-5.9259003278078204e-05
2025-10-27 14:56:00,99990.80276751518,-9.2599066867316e-05
2025-10-27 14:57:00,99989.8885076046,-9.143440049319551e-06
2025-10-27 14:58:00,99987.22249376774,-2.6662834379131972e-05
2025-10-27 14:59:00,99966.34632694721,-0.0002087883461492357
2025-10-27 15:00:00,99958.57703411579,-7.771908364051505e-05
2025-10-27 15:01:00,99981.498062253,0.00022930526641440352
2025-10-27 15:02:00,100001.87541210651,0.000203811207557969
2025-10-27 15:03:00,99985.47828304768,-0.00016396821550856977
2025-10-27 15:04:00,99992.84358990192,7.366376578610279e-05
2025-10-27 15:05:00,99990.96322739124,-1.880497086759192e-05
2025-10-27 15:06:00,99985.06879866123,-5.8949614442749265e-05
2025-10-27 15:07:00,99976.54040586948,-8.529666373402467e-05
2025-10-27 15:08:00,99967.95746195316,-8.584957912605162e-05
2025-10-27 15:09:00,99967.72008669376,-2.3745134484220998e-06
2025-10-27 15:10:00,99969.50199973583,1.7824884277928277e-05
2025-10-27 15:11:00,99965.88682627678,-3.6162763510261264e-05
2025-10-27 15:12:00,99966.86105704308,9.745632207458499e-06
2025-10-27 15:13:00,99969.85164678097,2.9915811162517514e-05
2025-10-27 15:14:00,99967.1712795496,-2.6811755616473754e-05
2025-10-27 15:15:00,99970.98331916332,3.813291468524049e-05
2025-10-27 15:16:00,99956.19008100033,-0.00014797531915600182
2025-10-27 15:17:00,99966.9798053503,0.0001079445339127183
2025-10-27 15:18:00,99963.88594853878,-3.094878746512375e-05
2025-10-27 15:19:00,99955.28928983212,-8.599764430017309e-05
2025-10-27 15:20:00,99941.1596378088,-0.00014135972316930978
2025-10-27 15:21:00,99946.06876790524,4.912020347003221e-05
2025-10-27 15:22:00,99942.22973144054,-3.841108021573891e-05
2025-10-27 15:23:00,99943.05171096325,8.224546569790547e-06
2025-10-27 15:24:00,99941.780148983,-1.272286525655364e-05
2025-10-27 15:25:00,99940.24999725819,-1.531043095825968e-05
2025-10-27 15:26:00,99944.65310633183,4.405741504309724e-05
2025-10-27 15:27:00,99941.09422314167,-3.560854012241155e-05
2025-10-27 15:28:00,99932.40503036976,-8.694314225243804e-05
2025-10-27 15:29:00,99900.82397186756,-0.0003160242014850212
2025-10-27 15:30:00,99916.65561401844,0.00015847358932030708
2025-10-27 15:31:00,99914.84080421925,-1.8163236029433705e-05
2025-10-27 15:32:00,99911.45000994205,-3.393684311459033e-05
2025-10-27 15:33:00,99915.49985516071,4.053434534534439e-05
2025-10-27 15:34:00,99908.44952070713,-7.056297034802039e-05
2025-10-27 15:35:00,99915.84392988682,7.401185000022181e-05
2025-10-27 15:36:00,99913.51507532597,-2.3308160840729286e-05
2025-10-27 15:37:00,99894.79028785229,-0.00018740995609611844
2025-10-27 15:38:00,99895.59940993786,8.099742571543445e-06
2025-10-27 15:39:00,99904.1449047327,8.554425665718846e-05
2025-10-27 15:40:00,99903.62121164799,-5.24195552864537e-06
2025-10-27 15:41:00,99887.09682893753,-0.0001654032407438777
2025-10-27 15:42:00,99881.87743425369,-5.2252942066899344e-05
2025-10-27 15:43:00,99879.15781021118,-2.7228403313706018e-05
2025-10-27 15:44:00,99881.11460137367,1.9591586527090143e-05
2025-10-27 15:45:00,99887.88656163216,6.780020713126333e-05
2025-10-27 15:46:00,99879.15789628029,-8.73846234246134e-05
2025-10-27 15:47:00,99878.4823744297,-6.763391530495433e-06
2025-10-27 15:48:00,99877.25958383083,-1.2242783128058043e-05
2025-10-27 15:49:00,99869.8593930006,-7.409285017501155e-05
2025-10-27 15:50:00,99859.51364409924,-0.00010359230466772118
2025-10-27 15:51:00,99856.75499999523,-2.7625250748175567e-05
2025-10-27 15:52:00,99858.1731609106,1.4201952740933166e-05
2025-10-27 15:53:00,99858.285982728,1.1298205626619762e-06
2025-10-27 15:54:00,99852.91625881195,-5.377344366774839e-05
2025-10-27 15:55:00,99863.09923028946,0.00010197971034830999
2025-10-27 15:56:00,99866.68283319473,3.5885156107751115e-05
2025-10-27 15:57:00,99870.50758647919,3.8298591441554564e-05
2025-10-27 15:58:00,99877.2237739563,6.724895706877732e-05
2025-10-27 15:59:00,99895.16136550903,0.00017959641723042097
2025-10-28 09:30:00,99417.15794754028,-0.004785050761565657
2025-10-28 09:31:00,99405.53325271606,-0.0001169284564577211
2025-10-28 09:32:00,99433.36371612549,0.0002799689564429997
2025-10-28 09:33:00,99405.31778717041,-0.0002820575298563277
2025-10-28 09:34:00,99388.52877426147,-0.00016889451472690276
2025-10-28 09:35:00,99395.42979431152,6.943477416521127e-05
2025-10-28 09:36:00,99428.67511749268,0.00033447537024544616
2025-10-28 09:37:00,99417.41246032715,-0.00011327373267544516
2025-10-28 09:38:00,99412.15211105347,-5.291174999932924e-05
2025-10-28 09:39:00,99415.66621208191,3.5348807503110535e-05
2025-10-28 09:40:00,99393.0199432373,-0.0002277937643780925
2025-10-28 09:41:00,99373.50247955322,-0.00019636654259247432
2025-10-28 09:42:00,99401.01529312134,0.0002768626734654944
2025-10-28 09:43:00,99412.16208648682,0.00011213963290623852
2025-10-28 09:44:00,99431.34123134613,0.00019292553805061452
2025-10-28 09:45:00,99430.36166477203,-9.851688229978173e-06
2025-10-28 09:46:00,99455.87609636784,0.0002566060423456751
2025-10-28 09:47:00,99484.8326202631,0.00029114945272024073
2025-10-28 09:48:00,99494.64830553532,9.86651433558805e-05
2025-10-28 09:49:00,99493.31824934483,-1.3368117915302236e-05
2025-10-28 09:50:00,99510.02776300907,0.00016794608882553241
2025-10-28 09:51:00,99501.43928492069,-8.630766447814686e-05
2025-10-28 09:52:00,99514.18791735172,0.00012812510575366254
2025-10-28 09:53:00,99502.73786509037,-0.0001150594955451334
2025-10-28 09:54:00,99503.18053019047,4.448773064824607e-06
2025-10-28 09:55:00,99492.40529882908,-0.00010829032101256075
2025-10-28 09:56:00,99489.17019808292,-3.251605724519102e-05
2025-10-28 09:57:00,99496.57063782215,7.43843749475559e-05
2025-10-28 09:58:00,99521.36792194843,0.00024922752580636143
2025-10-28 09:59:00,99520.34305012226,-1.0298007830589206e-05
2025-10-28 10:00:00,99532.43174803257,0.00012146961656100963
2025-10-28 10:01:00,99527.74295580387,-4.71081852050359e-05
2025-10-28 10:02:00,99551.17443048954,0.00023542656539565776
2025-10-28 10:03:00,99552.44702112675,1.2783281005956937e-05
2025-10-28 10:04:00,99529.32291018963,-0.0002322806885119988
2025-10-28 10:05:00,99531.59585559368,2.2836942295878515e-05
2025-10-28 10:06:00,99539.6674669981,8.109597093297616e-05
2025-10-28 10:07:00,99531.31336200237,-8.392739506080105e-05
2025-10-28 10:08:00,99540.20442092419,8.932926354021653e-05
2025-10-28 10:09:00,99518.19570243359,-0.000221103810451595
2025-10-28 10:10:00,99504.67304313183,-0.00013588127483932233
2025-10-28 10:11:00,99520.4892090559,0.0001589489763682561
2025-10-28 10:12:00,99525.44295585155,4.977614996692914e-05
2025-10-28 10:13:00,99538.01973330975,0.0001263674602660636
2025-10-28 10:14:00,99525.65468490124,-0.00012422437618953008
2025-10-28 10:15:00,99530.65098845959,5.02011624456955e-05
2025-10-28 10:16:00,99537.2462733984,6.626385815144964e-05
2025-10-28 10:17:00,99541.8708986044,4.6461253240703826e-05
2025-10-28 10:18:00,99538.12752568722,-3.760601326241453e-05
2025-10-28 10:19:00,99543.52672946453,5.424256927000215e-05
2025-10-28 10:20:00,99547.8252466917,4.3182287873477776e-05
2025-10-28 10:21:00,99551.25578391552,3.446119707106732e-05
2025-10-28 10:22:00,99539.34664428234,-0.0001196282210546018
2025-10-28 10:23:00,99547.93336188793,8.626455663085508e-05
2025-10-28 10:24:00,99545.7626465559,-2.1805729749746483e-05
2025-10-28 10:25:00,99571.39373028278,0.00025748040946638184
2025-10-28 10:26:00,99577.55822956562,6.191034444635868e-05
2025-10-28 10:27:00,99582.925984025,5.3905262940912024e-05
2025-10-28 10:28:00,99572.91265499592,-0.00010055266934705376
2025-10-28 10:29:00,99585.0772639513,0.00012216785299368205
2025-10-28 10:30:00,99582.84668648243,-2.2398712037574597e-05
2025-10-28 10:31:00,99562.33872127533,-0.00020593873231666837
2025-10-28 10:32:00,99564.65005397797,2.3214929784964866e-05
2025-10-28 10:33:00,99562.1389966011,-2.5220370638567857e-05
2025-10-28 10:34:00,99570.63949346542,8.537880915371332e-05
2025-10-28 10:35:00,99563.90578126907,-6.762748768718296e-05
2025-10-28 10:36:00,99565.34950113297,1.4500434194042455e-05
2025-10-28 10:37:00,99559.46983003616,-5.9053386808338715e-05
2025-10-28 10:38:00,99566.51989936829,7.081264438379975e-05
2025-10-28 10:39:00,99555.1996459961,-0.00011369538057204309
2025-10-28 10:40:00,99535.26128959656,-0.0002002743851695632
2025-10-28 10:41:00,99545.35613059998,0.00010141974685784483
2025-10-28 10:42:00,99556.69853019714,0.00011394202640935269
2025-10-28 10:43:00,99557.39912700653,7.037163945122771e-06
2025-10-28 10:44:00,99554.54282045364,-2.8690047931489993e-05
2025-10-28 10:45:00,99545.63275122643,-8.949937365776428e-05
2025-10-28 10:46:00,99535.816999197,-9.860555162621853e-05
2025-10-28 10:47:00,99543.39997649193,7.618340335713292e-05
2025-10-28 10:48:00,99563.23244357109,0.00019923437499458352
2025-10-28 10:49:00,99574.55660128593,0.00011373834935768379
2025-10-28 10:50:00,99592.97864699364,0.00018500755952621795
2025-10-28 10:51:00,99590.29230093956,-2.6973247417405588e-05
2025-10-28 10:52:00,99575.42384505272,-0.0001492962370459594
2025-10-28 10:53:00,99563.45395445824,-0.0001202092859088344
2025-10-28 10:54:00,99560.1360719204,-3.33243012979878e-05
2025-10-28 10:55:00,99548.66466927528,-0.00011522084136994515
2025-10-28 10:56:00,99566.85139203072,0.00018269178010421605
2025-10-28 10:57:00,99570.16167759895,3.3246864010960664e-05
2025-10-28 10:58:00,99568.08733344078,-2.083298975541492e-05
2025-10-28 10:59:00,99561.53249239922,-6.583275040339398e-05
2025-10-28 11:00:00,99554.86414885521,-6.69771082975057e-05
2025-10-28 11:01:00,99558.5776450634,3.730100221566168e-05
2025-10-28 11:02:00,99573.26084494591,0.00014748302185330076
2025-10-28 11:03:00,99588.47815299034,0.00015282524560622512
2025-10-28 11:04:00,99582.7539536953,-5.74785296573177e-05
2025-10-28 11:05:00,99581.23060679436,-1.5297296373728564e-05
2025-10-28 11:06:00,99586.81791687012,5.610806415745628e-05
2025-10-28 11:07:00,99569.15373897552,-0.00017737465925804496
2025-10-28 11:08:00,99573.44647884369,4.3113150076656837e-05
2025-10-28 11:09:00,99587.55785703659,0.00014171828626929894
2025-10-28 11:10:00,99597.2769446373,9.759339228554431e-05
2025-10-28 11:11:00,99612.65117502213,0.00015436396311696576
2025-10-28 11:12:00,99615.22928285599,2.5881329363874883e-05
2025-10-28 11:13:00,99612.67230081558,-2.5668585604932126e-05
2025-10-28 11:14:00,99620.05508136749,7.411487295128083e-05
2025-10-28 11:15:00,99621.06914424896,1.0179304565038905e-05
2025-10-28 11:16:00,99610.29787492752,-0.00010812240235891224
2025-10-28 11:17:00,99612.54331445694,2.2542242893885955e-05
2025-10-28 11:18:00,99622.28350925446,9.778080624611718e-05
2025-10-28 11:19:00,99611.42307472229,-0.00010901611717384352
2025-10-28 11:20:00,99613.51141262054,2.096484352698269e-05
2025-10-28 11:21:00,99628.04892253876,0.00014593913729221697
2025-10-28 11:22:00,99627.75139713287,-2.9863618640213474e-06
2025-10-28 11:23:00,99622.37573587894,-5.395746846181826e-05
2025-10-28 11:24:00,99625.89886248112,3.536481213339826e-05
2025-10-28 11:25:00,99611.07755434513,-0.00014876963023890966
2025-10-28 11:26:00,99610.08313143253,-9.983055469509061e-06
2025-10-28 11:27:00,99612.5391612649,2.4656437934256203e-05
2025-10-28 11:28:00,99609.29411011934,-3.257673354051249e-05
2025-10-28 11:29:00,99616.14014536142,6.87288802037056e-05
2025-10-28 11:30:00,99615.2254524827,-9.182175472632892e-06
2025-10-28 11:31:00,99633.0717561841,0.00017915236973409243
2025-10-28 11:32:00,99624.76686650515,-8.33547489058617e-05
2025-10-28 11:33:00,99639.70690232515,0.00014996306932424375
2025-10-28 11:34:00,99627.75409013033,-0.00011996033073979895
2025-10-28 11:35:00,99622.06789857149,-5.7074372605936396e-05
2025-10-28 11:36:00,99618.64989238977,-3.430972929807652e-05
2025-10-28 11:37:00,99618.89560896158,2.4665719930982988e-06
2025-10-28 11:38:00,99622.02928572893,3.1456650349204196e-05
2025-10-28 11:39:00,99619.74573475122,-2.2922148786519436e-05
2025-10-28 11:40:00,99621.04979163408,1.3090345425403882e-05
2025-10-28 11:41:00,99617.6954742074,-3.3670769718829874e-05
2025-10-28 11:42:00,99611.58502489328,-6.133899489468853e-05
2025-10-28 11:43:00,99616.39504677057,4.828777572485343e-05
2025-10-28 11:44:00,99621.43794590235,5.062318436044322e-05
2025-10-28 11:45:00,99625.46364551783,4.040997297849458e-05
2025-10-28 11:46:00,99635.44386440516,0.00010017738961631828
2025-10-28 11:47:00,99640.0622497201,4.635283525433742e-05
2025-10-28 11:48:00,99633.5673738122,-6.518337866567858e-05
2025-10-28 11:49:00,99633.24247127771,-3.2609746197787004e-06
2025-10-28 11:50:00,99656.94668012857,0.00023791465843037152
2025-10-28 11:51:00,99657.05691725016,1.1061659548339264e-06
2025-10-28 11:52:00,99660.0905252099,3.0440473094195397e-05
2025-10-28 11:53:00,99656.29360920191,-3.8098661038543646e-05
2025-10-28 11:54:00,99643.09387212992,-0.0001324526188356545
2025-10-28 11:55:00,99644.37676912546,1.2874921338612566e-05
2025-10-28 11:56:00,99652.99427455664,8.648260655141904e-05
2025-10-28 11:57:00,99653.83679431677,8.454535322943713e-06
2025-10-28 11:58:00,99648.35438042879,-5.501457911039065e-05
2025-10-28 11:59:00,99630.1240952611,-0.00018294617388359136
2025-10-28 12:00:00,99634.89310389757,4.7867135364754176e-05
2025-10-28 12:01:00,99631.36866980791,-3.5373491955148495e-05
2025-10-28 12:02:00,99628.224586308,-3.1557164594686604e-05
2025-10-28 12:03:00,99615.41736727953,-0.00012855010798051847
2025-10-28 12:04:00,99611.24209719896,-4.191389436403181e-05
2025-10-28 12:05:00,99603.11256963015,-8.16125509295329e-05
2025-10-28 12:06:00,99610.98138695955,7.900172119534865e-05
2025-10-28 12:07:00,99619.91274434328,8.966237717333847e-05
2025-10-28 12:08:00,99611.91952115297,-8.023720328709238e-05
2025-10-28 12:09:00,99615.88006573915,3.975974567316243e-05
2025-10-28 12:10:00,99628.66397553682,0.00012833204695117395
2025-10-28 12:11:00,99641.50722771883,0.00012891121560310026
2025-10-28 12:12:00,99632.09313088655,-9.447967111497757e-05
2025-10-28 12:13:00,99651.32038003206,0.00019298248728194523
2025-10-28 12:14:00,99647.80778390169,-3.524886691896878e-05
2025-10-28 12:15:00,99644.28809815645,-3.532125616723114e-05
2025-10-28 12:16:00,99654.96955186129,0.00010719584542884242
2025-10-28 12:17:00,99652.4807537198,-2.497414983593238e-05
2025-10-28 12:18:00,99649.36781531572,-3.123794190107443e-05
2025-10-28 12:19:00,99663.0497649312,0.0001373009173608608
2025-10-28 12:20:00,99661.06417495012,-1.992303050890598e-05
2025-10-28 12:21:00,99672.21358510852,0.00011187328020922926
2025-10-28 12:22:00,99656.07986089587,-0.00016186782285987356
2025-10-28 12:23:00,99655.48374196887,-5.98176175337084e-06
2025-10-28 12:24:00,99664.19875499606,8.745141461319328e-05
2025-10-28 12:25:00,99660.60406085849,-3.606805836475768e-05
2025-10-28 12:26:00,99664.06653997302,3.474270648018418e-05
2025-10-28 12:27:00,99662.62104532123,-1.450366919575341e-05
2025-10-28 12:28:00,99656.48774346709,-6.154064372188017e-05
2025-10-28 12:29:00,99654.58046159148,-1.9138562062481768e-05
2025-10-28 12:30:00,99650.36494836211,-4.230124907300681e-05
2025-10-28 12:31:00,99660.14954194427,9.818923982085614e-05
2025-10-28 12:32:00,99675.00313195586,0.00014904242146807078
2025-10-28 12:33:00,99652.64567956328,-0.0002243035032863938
2025-10-28 12:34:00,99636.234865278,-0.00016468016652615436
2025-10-28 12:35:00,99635.05842790008,-1.1807324709955935e-05
2025-10-28 12:36:00,99635.21919569373,1.613566511515785e-06
2025-10-28 12:37:00,99619.70866557956,-0.00015567316697229217
2025-10-28 12:38:00,99622.92648479342,3.230103015727792e-05
2025-10-28 12:39:00,99619.95879527926,-2.9789222409704053e-05
2025-10-28 12:40:00,99617.8371579349,-2.129731200473106e-05
2025-10-28 12:41:00,99606.64055654407,-0.00011239554792874529
2025-10-28 12:42:00,99605.2497446239,-1.3963044154463589e-05
2025-10-28 12:43:00,99607.82564887404,2.586112937574825e-05
2025-10-28 12:44:00,99601.89255270362,-5.956455862554666e-05
2025-10-28 12:45:00,99592.9507522285,-8.977540733368095e-05
2025-10-28 12:46:00,99587.50633999705,-5.4666642471445925e-05
2025-10-28 12:47:00,99605.11097428203,0.0001767755307062746
2025-10-28 12:48:00,99602.76635071635,-2.3539189332177912e-05
2025-10-28 12:49:00,99611.11937472224,8.386337359822527e-05
2025-10-28 12:50:00,99611.97546049953,8.594279259810378e-06
2025-10-28 12:51:00,99614.94284376502,2.9789422925974307e-05
2025-10-28 12:52:00,99613.42151626945,-1.527208119733725e-05
2025-10-28 12:53:00,99627.10953339934,0.00013741137410550053
2025-10-28 12:54:00,99622.58472642303,-4.5417427018690226e-05
2025-10-28 12:55:00,99621.7755690515,-8.122228245199814e-06
2025-10-28 12:56:00,99618.94656035304,-2.8397493241905103e-05
2025-10-28 12:57:00,99624.30088874698,5.374809289615534e-05
