date,account_value,return
2025-10-27 14:51:00,100007.560546875,0.0
2025-10-27 14:52:00,100006.14709472656,-1.413345291800816e-05
2025-10-27 14:53:00,100009.82727050781,3.679949571266938e-05
2025-10-27 14:54:00,100005.77258300781,-4.0542890740402626e-05
2025-10-27 14:55:00,100001.17126464844,-4.6010527597895035e-05
2025-10-27 14:56:00,99993.67645263672,-7.494724228662708e-05
2025-10-27 14:57:00,99992.91495513916,-7.615456542597876e-06
2025-10-27 14:58:00,99990.70743560791,-2.207675946086507e-05
2025-10-27 14:59:00,99974.78238677979,-0.0001592652881107215
2025-10-27 15:00:00,99968.9217300415,-5.8621350288223795e-05
2025-10-27 15:01:00,99988.64463043213,0.00019729031832405042
2025-10-27 15:02:00,99999.79062652588,0.0001114726190654114
2025-10-27 15:03:00,99990.13730621338,-9.653340524029552e-05
2025-10-27 15:04:00,99994.54642486572,4.409553553097467e-05
2025-10-27 15:05:00,99993.29465484619,-1.2518382894732838e-05
2025-10-27 15:06:00,99989.08298492432,-4.211952347821235e-05
2025-10-27 15:07:00,99981.02243804932,-8.061426942196359e-05
2025-10-27 15:08:00,99973.32126617432,-7.702633647077572e-05
2025-10-27 15:09:00,99973.15451812744,-1.6679254500884255e-06
2025-10-27 15:10:00,99974.50644683838,1.3522917401642687e-05
2025-10-27 15:11:00,99971.4465713501,-3.060655758180264e-05
2025-10-27 15:12:00,99972.18814849854,7.41788954616851e-06
2025-10-27 15:13:00,99974.16251373291,1.9749144946512587e-05
2025-10-27 15:14:00,99972.25662994385,-1.9063763487925378e-05
2025-10-27 15:15:00,99974.92935943604,2.673471203196165e-05
2025-10-27 15:16:00,99962.24649810791,-0.00012686041800069603
2025-10-27 15:17:00,99971.58695220947,9.343981781895216e-05
2025-10-27 15:18:00,99968.97843170166,-2.6092618786388577e-05
2025-10-27 15:19:00,99961.76670074463,-7.213968843300389e-05
2025-10-27 15:20:00,99949.87180328369,-0.00011899447012120312
2025-10-27 15:21:00,99953.55185699463,3.6818993806919664e-05
2025-10-27 15:22:00,99950.46799468994,-3.085295367089014e-05
2025-10-27 15:23:00,99951.04636383057,5.786557604192666e-06
2025-10-27 15:24:00,99949.81491851807,-1.2320484450101254e-05
2025-10-27 15:25:00,99948.69260406494,-1.1228779703498226e-05
2025-10-27 15:26:00,99952.71115875244,4.020617561661943e-05
2025-10-27 15:27:00,99949.41062164307,-3.3020986335507985e-05
2025-10-27 15:28:00,99941.94480133057,-7.469599136267213e-05
2025-10-27 15:29:00,99912.35031890869,-0.0002961167353777716
2025-10-27 15:30:00,99925.92685699463,0.00013588448317558566
2025-10-27 15:31:00,99924.26169586182,-1.6663954843232354e-05
2025-10-27 15:32:00,99921.09406280518,-3.170033986621412e-05
2025-10-27 15:33:00,99924.89087677002,3.7998122422999714e-05
2025-10-27 15:34:00,99918.32767486572,-6.568135173035117e-05
2025-10-27 15:35:00,99925.08368682861,6.761534265131708e-05
2025-10-27 15:36:00,99922.86219024658,-2.2231620931068008e-05
2025-10-27 15:37:00,99906.23462677002,-0.00016640399516287818
2025-10-27 15:38:00,99906.98389434814,7.49970791025234e-06
2025-10-27 15:39:00,99914.81577301025,7.83917035309667e-05
2025-10-27 15:40:00,99914.42881011963,-3.872928030057565e-06
2025-10-27 15:41:00,99898.79599761963,-0.0001564620114048454
2025-10-27 15:42:00,99894.33957672119,-4.460935543748601e-05
2025-10-27 15:43:00,99892.04880523682,-2.293194483371508e-05
2025-10-27 15:44:00,99893.87937164307,1.8325446601075157e-05
2025-10-27 15:45:00,99899.42404937744,5.550568032042236e-05
2025-10-27 15:46:00,99892.61814117432,-6.812760201457824e-05
2025-10-27 15:47:00,99892.16501617432,-4.536120971065927e-06
2025-10-27 15:48:00,99891.23056793213,-9.354569920794198e-06
2025-10-27 15:49:00,99885.60898590088,-5.627703252120142e-05
2025-10-27 15:50:00,99876.1482925415,-9.471527936233404e-05
2025-10-27 15:51:00,99873.69327545166,-2.4580614409130952e-05
2025-10-27 15:52:00,99874.76993560791,1.0780217702288653e-05
2025-10-27 15:53:00,99874.93521881104,1.6549044692393267e-06
2025-10-27 15:54:00,99871.13956451416,-3.800407267906536e-05
2025-10-27 15:55:00,99879.21048736572,8.08133649696785e-05
2025-10-27 15:56:00,99882.19742584229,2.9905507482386184e-05
2025-10-27 15:57:00,99885.38028717041,3.186615242900537e-05
2025-10-27 15:58:00,99890.50565338135,5.1312476322395995e-05
2025-10-27 15:59:00,99906.10501861572,0.00015616464380019401
2025-10-28 09:30:00,99504.86389923096,-0.004016182187364881
2025-10-28 09:31:00,99494.5498123169,-0.00010365409799972802
2025-10-28 09:32:00,99516.49390411377,0.00022055571725565493
2025-10-28 09:33:00,99496.12128448486,-0.0002047160106799506
2025-10-28 09:34:00,99485.57123565674,-0.0001060347749431978
2025-10-28 09:35:00,99491.40033721924,5.859243194872299e-05
2025-10-28 09:36:00,99522.11786651611,0.0003087455719064103
2025-10-28 09:37:00,99512.14990997314,-0.00010015820358988403
2025-10-28 09:38:00,99507.13526153564,-5.039232336989663e-05
