date,account_value,return
2025-10-27 14:51:00,100010.998046875,0.0
2025-10-27 14:52:00,100004.76120090485,-6.236160114336808e-05
2025-10-27 14:53:00,100013.29710102081,8.535493723971221e-05
2025-10-27 14:54:00,100010.33735775948,-2.959349753606233e-05
2025-10-27 14:55:00,100008.77805185318,-1.5591447319218688e-05
2025-10-27 14:56:00,99997.34122753143,-0.00011435820479499537
2025-10-27 14:57:00,99994.2383775711,-3.102932460241625e-05
2025-10-27 14:58:00,99993.76026725769,-4.781378619145293e-06
2025-10-27 14:59:00,99975.08623695374,-0.00018675195586248527
2025-10-27 15:00:00,99960.80730342865,-0.00014282491831252297
2025-10-27 15:01:00,99983.41042232513,0.00022611981141640314
2025-10-27 15:02:00,100001.59108638763,0.00018183680658334644
2025-10-27 15:03:00,99984.94746875763,-0.00016643352819878388
2025-10-27 15:04:00,99994.439412117,9.493372352209484e-05
2025-10-27 15:05:00,99990.37773609161,-4.061901891017072e-05
2025-10-27 15:06:00,99988.8467760086,-1.531107410202015e-05
2025-10-27 15:07:00,99975.95512574911,-0.00012893088254506413
2025-10-27 15:08:00,99967.37400048971,-8.583189076416531e-05
2025-10-27 15:09:00,99973.67699617147,6.305052768240671e-05
2025-10-27 15:10:00,99986.36267656088,0.0001268902052076193
2025-10-27 15:11:00,99989.2861623168,2.9238844954981857e-05
2025-10-27 15:12:00,99983.72172063589,-5.56503791003804e-05
2025-10-27 15:13:00,99986.71271055937,2.9914768844507833e-05
2025-10-27 15:14:00,99990.57115334272,3.858955533941888e-05
2025-10-27 15:15:00,99998.74493378401,8.174551207185132e-05
2025-10-27 15:16:00,99981.77098053694,-0.00016974166284100534
2025-10-27 15:17:00,99990.3823954463,8.612984972078408e-05
2025-10-27 15:18:00,99976.38244789839,-0.00014001294137011566
2025-10-27 15:19:00,99972.10297936201,-4.2804794808448676e-05
2025-10-27 15:20:00,99971.10474103689,-9.985168815784817e-06
2025-10-27 15:21:00,99965.11760419607,-5.988867339545845e-05
2025-10-27 15:22:00,99963.460888803,-1.6572934967484798e-05
2025-10-27 15:23:00,99962.10677427053,-1.3546094947414211e-05
2025-10-27 15:24:00,99960.58626645803,-1.5210842003732239e-05
2025-10-27 15:25:00,99950.34603208303,-0.00010244272025083934
2025-10-27 15:26:00,99950.40116208792,5.515739271988451e-07
2025-10-27 15:27:00,99951.20047849417,7.997130546222309e-06
2025-10-27 15:28:00,99938.15300744772,-0.0001305384125851461
2025-10-27 15:29:00,99912.45563405752,-0.0002571327627826081
2025-10-27 15:30:00,99920.22998708487,7.781164998910128e-05
2025-10-27 15:31:00,99922.77509921789,2.5471439901059156e-05
2025-10-27 15:32:00,99919.38220256567,-3.3955188382783774e-05
2025-10-27 15:33:00,99923.38435596228,4.005382447713757e-05
2025-10-27 15:34:00,99911.97770923376,-0.00011415392705160787
2025-10-27 15:35:00,99923.7733015418,0.00011805984205781606
2025-10-27 15:36:00,99919.26598590612,-4.510754034559028e-05
2025-10-27 15:37:00,99915.79712074995,-3.471667973087289e-05
2025-10-27 15:38:00,99918.78497165442,2.9903688811616647e-05
2025-10-27 15:39:00,99927.64095777273,8.863184356000531e-05
2025-10-27 15:40:00,99924.6308555007,-3.0122819303923798e-05
2025-10-27 15:41:00,99932.07147806883,7.446234731545154e-05
2025-10-27 15:42:00,99924.6266271472,-7.449911536427933e-05
2025-10-27 15:43:00,99906.71171063185,-0.00017928429777569477
2025-10-27 15:44:00,99910.84528416395,4.13743327283278e-05
2025-10-27 15:45:00,99921.97389906645,0.00011138545441036207
2025-10-27 15:46:00,99913.24356001616,-8.737156312699224e-05
2025-10-27 15:47:00,99925.62578886747,0.00012392980560060884
2025-10-27 15:48:00,99933.09756582975,7.477338173567105e-05
2025-10-27 15:49:00,99916.98550909758,-0.00016122843306809465
2025-10-27 15:50:00,99906.63914221525,-0.00010354963002146
2025-10-27 15:51:00,99903.8773471713,-2.764375888986148e-05
2025-10-27 15:52:00,99905.30666846037,1.4306965125054916e-05
2025-10-27 15:53:00,99907.35696142912,2.0522362996766574e-05
