date,account_value,return
2025-10-27 14:51:00,100000.46154785156,0.0
2025-10-27 14:52:00,100000.42358398438,-3.7963691967846103e-07
2025-10-27 14:53:00,100000.46313476562,3.9550613717409533e-07
2025-10-27 14:54:00,100001.22778320312,7.646448961562413e-06
2025-10-27 14:55:00,100001.04028320312,-1.8749769793435789e-06
2025-10-27 14:56:00,99987.73779296875,-0.00013302351852240157
2025-10-27 14:57:00,99986.12780761719,-1.610182795508397e-05
2025-10-27 14:58:00,99983.75307273865,-2.3750643520337178e-05
2025-10-27 14:59:00,99969.29667544365,-0.0001445874639700584
2025-10-27 15:00:00,99956.86194682121,-0.00012438547670101663
2025-10-27 15:01:00,99979.41864323616,0.00022566431134007914
2025-10-27 15:02:00,99996.9005138874,0.00017485469398081932
2025-10-27 15:03:00,99980.51121068001,-0.00016389811207317972
2025-10-27 15:04:00,99983.24096894264,2.7302903631731823e-05
2025-10-27 15:05:00,99985.12086081505,1.8802069768675267e-05
2025-10-27 15:06:00,99980.92319190502,-4.198293579971146e-05
2025-10-27 15:07:00,99969.36421751976,-0.00011561179889363338
2025-10-27 15:08:00,99965.2147090435,-4.150780100220519e-05
2025-10-27 15:09:00,99973.03094053268,7.818951334148672e-05
2025-10-27 15:10:00,99988.9225525856,0.00015895899027373872
2025-10-27 15:11:00,99990.01890230179,1.096471177208791e-05
2025-10-27 15:12:00,99981.11853289604,-8.901257848992206e-05
2025-10-27 15:13:00,99983.53114914894,2.41307187627271e-05
2025-10-27 15:14:00,99984.24346387386,7.124320542839513e-06
2025-10-27 15:15:00,99995.02092778683,0.0001077916233556131
2025-10-27 15:16:00,99982.04885804653,-0.0001297271566117475
2025-10-27 15:17:00,99983.88676726818,1.838239206586323e-05
2025-10-27 15:18:00,99976.57877087593,-7.309174136493901e-05
2025-10-27 15:19:00,99975.3844833374,-1.1945673208724195e-05
2025-10-27 15:20:00,99979.4071123004,4.02361939768614e-05
2025-10-27 15:21:00,99974.49941307306,-4.908710072482059e-05
2025-10-27 15:22:00,99970.45571643114,-4.044728071317394e-05
2025-10-27 15:23:00,99967.3582687974,-3.0983630229020065e-05
2025-10-27 15:24:00,99973.73327368498,6.377086479014693e-05
2025-10-27 15:25:00,99965.10927027464,-8.626269248879215e-05
2025-10-27 15:26:00,99955.70064753294,-9.41190662460123e-05
2025-10-27 15:27:00,99956.73315256834,1.0329626311644802e-05
2025-10-27 15:28:00,99947.7251522541,-9.01189947903891e-05
