date,account_value,return
2025-10-27 14:51:00,99996.21484375,0.0
2025-10-27 14:52:00,99997.4140625,1.1992641440139451e-05
2025-10-27 14:53:00,100005.951171875,8.537330145030886e-05
2025-10-27 14:54:00,100002.484375,-3.4665905722319756e-05
2025-10-27 14:55:00,100007.6767578125,5.192253817454251e-05
2025-10-27 14:56:00,100021.970703125,0.0001429284808516229
2025-10-27 14:57:00,100022.888671875,9.177671101090468e-06
2025-10-27 14:58:00,100020.908203125,-1.9800155507398998e-05
2025-10-27 14:59:00,99998.43359375,-0.0002246991132029974
2025-10-27 15:00:00,99995.009765625,-3.423881756903224e-05
2025-10-27 15:01:00,100017.94140625,0.00022932785024720737
2025-10-27 15:02:00,100035.541015625,0.0001759645232399798
2025-10-27 15:03:00,100021.337890625,-0.00014198078858573826
2025-10-27 15:04:00,100030.884765625,9.544838332842254e-05
2025-10-27 15:05:00,100027.845703125,-3.0381241824639638e-05
2025-10-27 15:06:00,100023.6484375,-4.196097192232795e-05
2025-10-27 15:07:00,100012.07963824272,-0.00011566064063850412
2025-10-27 15:08:00,100014.73198199272,2.6520233951776717e-05
2025-10-27 15:09:00,100019.13432574272,4.4016952930325814e-05
2025-10-27 15:10:00,100025.37260699272,6.237087825300414e-05
2025-10-27 15:11:00,100026.61284136772,1.2399197750312396e-05
2025-10-27 15:12:00,100019.44487261772,-7.166061657382095e-05
2025-10-27 15:13:00,100019.32768511772,-1.1716471747247326e-06
2025-10-27 15:14:00,100022.50541949272,3.1771203111929935e-05
2025-10-27 15:15:00,100014.17924761772,-8.32429845670779e-05
2025-10-27 15:16:00,100026.53911089897,0.00012358110994092897
2025-10-27 15:17:00,100031.50590777397,4.965479080998314e-05
2025-10-27 15:18:00,100030.36723589897,-1.1383132390796469e-05
2025-10-27 15:19:00,100032.20609271526,1.838298575829178e-05
2025-10-27 15:20:00,100024.31156146526,-7.891989548525213e-05
2025-10-27 15:21:00,100029.86624896526,5.553337396957403e-05
2025-10-27 15:22:00,100028.56362044811,-1.3022395870310177e-05
2025-10-27 15:23:00,100027.7422760725,-8.211098369126368e-06
2025-10-27 15:24:00,100027.7891510725,4.6861999414282707e-07
2025-10-27 15:25:00,100034.3594635725,6.568487173175264e-05
2025-10-27 15:26:00,100034.3204010725,-3.9049082944941915e-07
2025-10-27 15:27:00,100033.2891510725,-1.0308961922889104e-05
2025-10-27 15:28:00,100040.4004791975,7.108961612023457e-05
2025-10-27 15:29:00,100072.0196198225,0.0003160637149945966
2025-10-27 15:30:00,100061.5411041975,-0.00010470974469001249
2025-10-27 15:31:00,100060.3750885725,-1.1652984874488403e-05
2025-10-27 15:32:00,100062.0469635725,1.6708662130549e-05
2025-10-27 15:33:00,100066.1036041975,4.0541251634440556e-05
2025-10-27 15:34:00,100073.67879951,7.570191143302374e-05
2025-10-27 15:35:00,100063.04598701,-0.0001062498413924029
2025-10-27 15:36:00,100057.70223701,-5.34038310275875e-05
2025-10-27 15:37:00,100044.301846385,-0.0001339266275899309
2025-10-27 15:38:00,100047.297940135,2.9947670129093495e-05
2025-10-27 15:39:00,100050.72958076,3.4300182969904114e-05
2025-10-27 15:40:00,100042.469815135,-8.255577605087439e-05
2025-10-27 15:41:00,100049.92879951,7.45581790291272e-05
2025-10-27 15:42:00,100052.618252635,2.6881109834508976e-05
2025-10-27 15:43:00,100052.63192451,1.3664684872516375e-07
2025-10-27 15:44:00,100050.54208076,-2.088744403627718e-05
2025-10-27 15:45:00,100059.25252997875,8.706049000428706e-05
2025-10-27 15:46:00,100046.45858466625,-0.00012786369065331815
2025-10-27 15:47:00,100047.14022529125,6.813240914782526e-06
2025-10-27 15:48:00,100046.39608466625,-7.4379000072344326e-06
2025-10-27 15:49:00,100040.84139716625,-5.552111537632243e-05
2025-10-27 15:50:00,100030.47811591625,-0.00010359050469055386
2025-10-27 15:51:00,100036.60171353817,6.121731833386157e-05
2025-10-27 15:52:00,100032.36343228817,-4.236730534024069e-05
2025-10-27 15:53:00,100039.82046353817,7.45461867952546e-05
2025-10-27 15:54:00,100056.62905728817,0.00016801903154273212
2025-10-27 15:55:00,100046.54311978817,-0.00010080229161257837
2025-10-27 15:56:00,100041.10952603817,-5.431065962457904e-05
